user_id,age,gender,activity_level,goal,bmi,fitness_experience,has_gym_membership
15696,20,male,medium,lose_weight,22.1,advanced,True
15697,19,female,high,stay_fit,25.7,beginner,False
15698,48,female,low,stay_fit,20.9,beginner,True
15699,17,male,low,stay_fit,27.8,advanced,False
15700,19,male,high,lose_weight,23.8,beginner,False
15701,21,male,low,gain_muscle,26.2,beginner,True
15702,25,male,low,stay_fit,26.9,beginner,True
15703,17,male,medium,lose_weight,24.9,beginner,False
15704,33,male,low,stay_fit,21.4,advanced,True
15705,38,male,medium,gain_muscle,25.9,intermediate,False
15706,28,male,medium,stay_fit,23.7,beginner,False
15707,36,male,medium,lose_weight,24.6,intermediate,True
15708,29,male,low,gain_muscle,22.9,intermediate,False
15709,27,male,high,stay_fit,18.6,intermediate,False
15710,34,male,low,stay_fit,24.2,beginner,True
15711,43,male,medium,lose_weight,22.2,beginner,False
15712,34,female,high,lose_weight,24.9,advanced,True
15713,21,male,medium,stay_fit,23.9,advanced,False
15714,20,female,low,lose_weight,22.4,intermediate,False
15715,21,male,low,stay_fit,30.4,advanced,False
15716,25,female,high,lose_weight,23.1,intermediate,True
15717,24,male,medium,stay_fit,24.2,beginner,False
15718,22,female,high,gain_muscle,29.6,intermediate,True
15719,18,male,medium,stay_fit,21.0,intermediate,False
15720,53,female,medium,gain_muscle,26.5,advanced,True
15721,34,male,low,stay_fit,21.8,advanced,True
15722,19,male,high,lose_weight,23.3,beginner,True
15723,25,female,medium,gain_muscle,25.2,beginner,False
15724,22,male,medium,stay_fit,27.4,intermediate,False
15725,42,female,medium,lose_weight,20.9,beginner,True
15726,35,male,low,stay_fit,24.8,intermediate,False
15727,22,male,medium,gain_muscle,21.8,intermediate,False
15728,40,female,medium,gain_muscle,25.9,intermediate,False
15729,17,male,low,gain_muscle,26.9,beginner,False
15730,35,male,low,lose_weight,26.0,intermediate,False
15731,21,female,medium,lose_weight,21.6,intermediate,True
15732,20,female,medium,lose_weight,20.7,intermediate,False
15733,26,female,low,gain_muscle,23.5,advanced,False
15734,20,male,low,lose_weight,20.3,beginner,False
15735,16,male,high,gain_muscle,25.5,beginner,False
15736,20,male,low,stay_fit,28.2,beginner,False
15737,17,male,low,gain_muscle,21.6,intermediate,True
15738,23,female,medium,gain_muscle,25.6,intermediate,True
15739,33,male,low,gain_muscle,21.6,intermediate,False
15740,39,male,medium,lose_weight,27.8,beginner,False
15741,26,male,high,stay_fit,27.0,beginner,True
15742,45,female,medium,lose_weight,23.8,intermediate,False
15743,20,female,medium,gain_muscle,26.3,beginner,True
15744,20,female,high,lose_weight,26.5,beginner,False
15745,45,male,low,gain_muscle,20.4,intermediate,False
15746,44,female,medium,lose_weight,25.5,intermediate,True
15747,20,male,medium,lose_weight,22.1,beginner,True
15748,30,male,medium,lose_weight,24.4,intermediate,False
15749,35,male,medium,lose_weight,23.0,beginner,True
15750,18,male,medium,gain_muscle,24.1,advanced,True
15751,23,male,medium,stay_fit,26.8,advanced,False
15752,17,female,low,lose_weight,20.6,advanced,False
15753,22,male,low,lose_weight,18.8,advanced,True
15754,19,male,medium,gain_muscle,22.7,advanced,False
15755,24,female,low,stay_fit,27.3,beginner,True
15756,29,female,medium,gain_muscle,21.3,beginner,False
15757,27,female,medium,stay_fit,22.5,beginner,False
15758,45,male,medium,gain_muscle,27.5,intermediate,False
15759,25,male,medium,lose_weight,28.2,intermediate,False
15760,25,male,medium,stay_fit,26.1,intermediate,True
15761,20,male,high,lose_weight,25.2,beginner,False
15762,21,male,high,stay_fit,27.0,intermediate,False
15763,16,male,medium,stay_fit,22.8,beginner,True
15764,45,male,low,lose_weight,26.1,beginner,True
15765,54,male,medium,lose_weight,21.6,beginner,False
15766,18,male,medium,gain_muscle,28.9,beginner,False
15767,24,male,high,stay_fit,27.1,beginner,False
15768,16,male,medium,stay_fit,26.0,advanced,False
15769,45,male,medium,gain_muscle,23.0,intermediate,True
15770,18,male,medium,lose_weight,26.1,intermediate,True
15771,25,male,medium,gain_muscle,23.9,advanced,True
15772,31,male,medium,stay_fit,22.3,beginner,True
15773,23,male,low,stay_fit,25.8,beginner,False
15774,24,female,low,lose_weight,18.3,intermediate,True
15775,22,female,medium,gain_muscle,26.7,beginner,True
15776,24,male,high,stay_fit,20.9,intermediate,False
15777,21,female,medium,stay_fit,26.2,intermediate,True
15778,24,male,medium,lose_weight,19.5,advanced,False
15779,28,male,medium,lose_weight,22.8,beginner,False
15780,21,female,medium,gain_muscle,25.4,beginner,False
15781,16,male,low,stay_fit,26.6,beginner,True
15782,28,female,medium,gain_muscle,21.9,beginner,False
15783,16,male,medium,lose_weight,21.2,intermediate,False
15784,29,male,medium,stay_fit,27.1,advanced,True
15785,18,male,low,stay_fit,29.7,intermediate,True
15786,33,male,medium,lose_weight,21.3,beginner,False
15787,25,male,low,lose_weight,16.2,beginner,True
15788,45,male,medium,stay_fit,28.6,advanced,True
15789,20,male,medium,gain_muscle,23.6,intermediate,True
15790,34,female,medium,stay_fit,21.3,beginner,True
15791,43,female,low,gain_muscle,24.2,intermediate,True
15792,46,male,high,gain_muscle,29.8,beginner,True
15793,22,male,medium,stay_fit,26.0,advanced,False
15794,22,female,medium,stay_fit,26.3,beginner,False
15795,18,male,medium,gain_muscle,24.5,beginner,False
15796,36,male,medium,stay_fit,25.4,intermediate,True
15797,35,male,medium,stay_fit,29.1,beginner,False
15798,25,female,high,lose_weight,21.3,beginner,False
15799,27,male,high,stay_fit,26.3,intermediate,False
15800,24,male,medium,lose_weight,23.9,intermediate,False
15801,43,male,medium,lose_weight,23.8,advanced,False
15802,25,male,low,lose_weight,20.6,advanced,False
15803,24,male,low,lose_weight,25.3,beginner,False
15804,22,male,medium,gain_muscle,25.7,beginner,False
15805,54,male,high,stay_fit,23.4,advanced,True
15806,29,male,medium,stay_fit,28.3,beginner,True
15807,19,male,medium,lose_weight,24.2,beginner,False
15808,34,female,low,gain_muscle,17.6,beginner,True
15809,52,female,medium,gain_muscle,25.6,advanced,False
15810,37,male,medium,gain_muscle,20.5,beginner,False
15811,39,male,medium,gain_muscle,28.3,intermediate,False
15812,30,male,low,gain_muscle,29.6,beginner,False
15813,23,male,medium,gain_muscle,27.0,beginner,False
15814,28,female,high,stay_fit,24.0,advanced,True
15815,22,male,high,stay_fit,25.8,intermediate,False
15816,22,female,high,gain_muscle,21.8,intermediate,False
15817,19,female,medium,lose_weight,25.8,beginner,True
15818,48,female,high,stay_fit,21.6,intermediate,True
15819,19,male,high,gain_muscle,29.6,intermediate,False
15820,16,male,high,stay_fit,21.0,advanced,True
15821,37,male,high,lose_weight,19.1,beginner,False
15822,30,female,high,stay_fit,23.5,beginner,False
15823,22,female,low,gain_muscle,25.8,intermediate,False
15824,20,male,low,gain_muscle,31.0,intermediate,True
15825,31,male,medium,lose_weight,21.8,intermediate,False
15826,34,male,medium,stay_fit,24.2,beginner,True
15827,30,male,medium,lose_weight,24.0,beginner,True
15828,26,male,medium,lose_weight,20.8,beginner,False
15829,17,male,low,lose_weight,21.0,beginner,False
15830,31,male,low,lose_weight,18.3,advanced,True
15831,25,female,medium,lose_weight,28.6,beginner,False
15832,25,male,low,stay_fit,21.6,intermediate,False
15833,24,male,medium,stay_fit,17.7,beginner,True
15834,28,male,high,lose_weight,22.8,intermediate,False
15835,18,female,medium,stay_fit,27.7,beginner,False
15836,23,male,medium,gain_muscle,25.5,intermediate,False
15837,27,female,low,stay_fit,25.5,advanced,True
15838,24,male,medium,lose_weight,28.9,beginner,True
15839,18,female,high,lose_weight,27.1,beginner,False
15840,27,female,medium,stay_fit,16.1,beginner,False
15841,19,male,low,lose_weight,22.6,beginner,False
15842,21,female,high,gain_muscle,25.3,beginner,True
15843,33,male,high,gain_muscle,24.6,advanced,False
15844,22,male,low,stay_fit,25.7,beginner,False
15845,21,male,low,lose_weight,32.1,beginner,False
15846,24,male,medium,gain_muscle,21.1,beginner,True
15847,50,female,low,gain_muscle,17.3,beginner,False
15848,25,female,high,lose_weight,16.7,advanced,True
15849,33,male,high,lose_weight,26.8,intermediate,False
15850,21,male,medium,stay_fit,23.5,beginner,False
15851,21,male,medium,lose_weight,19.5,beginner,True
15852,36,female,medium,gain_muscle,23.3,intermediate,True
15853,29,male,medium,gain_muscle,22.6,advanced,True
15854,22,female,medium,stay_fit,22.9,beginner,False
15855,22,male,high,gain_muscle,18.3,beginner,True
15856,33,male,high,gain_muscle,25.8,intermediate,False
15857,35,female,low,lose_weight,26.2,beginner,True
15858,19,male,medium,stay_fit,24.4,intermediate,False
15859,30,male,medium,gain_muscle,23.8,beginner,False
15860,29,male,medium,lose_weight,24.5,intermediate,False
15861,33,male,medium,stay_fit,24.1,beginner,True
15862,20,female,medium,stay_fit,18.7,beginner,False
15863,55,male,medium,gain_muscle,21.5,beginner,False
15864,19,male,medium,gain_muscle,24.6,beginner,True
15865,41,male,low,lose_weight,21.8,beginner,False
15866,32,male,high,stay_fit,26.7,beginner,True
15867,27,female,low,lose_weight,19.9,intermediate,False
15868,20,female,low,lose_weight,31.0,beginner,True
15869,28,female,low,stay_fit,30.2,beginner,True
15870,23,male,low,gain_muscle,23.2,beginner,True
15871,37,male,medium,gain_muscle,19.5,beginner,False
15872,16,male,medium,stay_fit,22.4,beginner,True
15873,25,female,medium,stay_fit,27.6,intermediate,True
15874,54,male,low,lose_weight,23.0,beginner,False
15875,35,male,low,lose_weight,25.2,beginner,True
15876,24,female,medium,gain_muscle,24.2,intermediate,False
15877,26,male,medium,lose_weight,25.7,beginner,False
15878,19,male,medium,gain_muscle,25.5,intermediate,True
15879,24,male,low,gain_muscle,23.1,beginner,False
15880,36,male,low,gain_muscle,28.4,intermediate,True
15881,27,male,low,lose_weight,25.5,intermediate,False
15882,28,male,low,lose_weight,27.5,intermediate,False
15883,26,male,medium,lose_weight,23.3,intermediate,False
15884,41,male,medium,lose_weight,23.5,intermediate,False
15885,35,female,low,gain_muscle,32.0,beginner,False
15886,16,male,medium,lose_weight,23.9,beginner,True
15887,28,female,medium,lose_weight,27.8,intermediate,True
15888,28,male,medium,gain_muscle,19.6,intermediate,True
15889,33,male,low,stay_fit,25.1,intermediate,False
15890,21,female,medium,lose_weight,22.8,intermediate,False
15891,54,male,medium,lose_weight,28.6,beginner,False
15892,26,male,medium,lose_weight,22.0,intermediate,True
15893,36,female,medium,stay_fit,22.7,intermediate,False
15894,23,male,low,gain_muscle,25.7,intermediate,False
15895,25,male,medium,gain_muscle,20.8,advanced,False
15896,32,male,medium,lose_weight,24.4,beginner,True
15897,33,female,low,lose_weight,22.2,advanced,True
15898,18,female,medium,lose_weight,24.4,intermediate,True
15899,18,male,high,gain_muscle,23.7,beginner,False
15900,33,male,medium,gain_muscle,29.5,intermediate,True
15901,16,male,medium,stay_fit,25.4,intermediate,False
15902,43,male,medium,stay_fit,20.1,beginner,True
15903,34,male,low,lose_weight,21.2,beginner,False
15904,37,male,medium,lose_weight,22.7,beginner,True
15905,34,male,medium,stay_fit,21.9,intermediate,True
15906,29,male,high,gain_muscle,28.3,advanced,True
15907,54,female,medium,stay_fit,22.3,beginner,False
15908,16,male,medium,stay_fit,23.9,intermediate,False
15909,24,male,medium,lose_weight,25.8,beginner,True
15910,48,male,high,gain_muscle,32.4,beginner,False
15911,21,female,medium,lose_weight,23.6,intermediate,False
15912,25,female,low,gain_muscle,29.0,intermediate,True
15913,34,female,high,stay_fit,22.7,intermediate,True
15914,23,male,low,gain_muscle,26.9,intermediate,False
15915,30,female,low,lose_weight,21.5,intermediate,True
15916,37,male,medium,lose_weight,26.4,beginner,False
15917,18,male,medium,lose_weight,22.9,advanced,False
15918,27,male,medium,gain_muscle,26.7,intermediate,True
15919,16,female,medium,gain_muscle,26.4,intermediate,True
15920,18,female,low,gain_muscle,25.9,beginner,False
15921,50,female,medium,stay_fit,25.3,intermediate,False
15922,16,female,medium,lose_weight,22.6,intermediate,False
15923,26,male,high,lose_weight,26.2,advanced,False
15924,20,male,medium,lose_weight,19.2,intermediate,True
15925,19,male,low,stay_fit,31.7,beginner,True
15926,30,female,medium,lose_weight,25.9,beginner,True
15927,39,male,low,lose_weight,25.6,beginner,True
15928,25,female,low,lose_weight,25.4,advanced,False
15929,16,male,medium,lose_weight,21.8,beginner,False
15930,31,male,medium,stay_fit,22.2,advanced,True
15931,30,male,medium,lose_weight,24.7,beginner,False
15932,51,male,medium,gain_muscle,22.5,advanced,False
15933,31,female,medium,stay_fit,20.4,beginner,True
15934,24,male,low,stay_fit,23.8,beginner,False
15935,26,male,low,lose_weight,25.1,beginner,False
15936,34,male,low,lose_weight,24.0,advanced,True
15937,29,male,high,stay_fit,27.2,beginner,False
15938,22,male,medium,stay_fit,24.5,intermediate,True
15939,20,male,medium,stay_fit,28.8,beginner,True
15940,33,female,low,lose_weight,30.9,beginner,True
15941,25,male,low,lose_weight,23.6,advanced,False
15942,22,male,high,gain_muscle,20.7,beginner,False
15943,38,male,high,lose_weight,20.6,intermediate,True
15944,22,male,low,lose_weight,23.9,beginner,False
15945,36,male,high,gain_muscle,26.4,intermediate,True
15946,31,male,medium,gain_muscle,23.0,intermediate,False
15947,29,male,low,lose_weight,24.1,intermediate,False
15948,16,female,low,lose_weight,22.4,intermediate,False
15949,49,male,medium,lose_weight,23.0,beginner,True
15950,23,female,medium,lose_weight,24.3,beginner,False
15951,39,female,high,stay_fit,26.9,beginner,True
15952,25,male,low,stay_fit,26.8,intermediate,False
15953,22,male,medium,gain_muscle,17.3,beginner,True
15954,33,male,low,stay_fit,26.0,beginner,False
15955,24,male,low,gain_muscle,25.9,beginner,False
15956,50,female,low,stay_fit,23.7,beginner,True
15957,17,female,high,lose_weight,23.0,beginner,True
15958,18,male,medium,lose_weight,25.8,beginner,False
15959,20,male,low,lose_weight,24.4,beginner,False
15960,21,male,medium,lose_weight,23.3,beginner,False
15961,37,male,medium,lose_weight,30.5,beginner,True
15962,24,female,low,stay_fit,25.5,beginner,True
15963,40,male,high,lose_weight,22.4,advanced,False
15964,42,male,high,gain_muscle,26.2,advanced,True
15965,44,female,medium,stay_fit,25.3,beginner,True
15966,43,male,medium,gain_muscle,25.1,beginner,False
15967,29,male,medium,lose_weight,26.6,intermediate,True
15968,16,male,low,lose_weight,22.6,beginner,True
15969,32,male,medium,stay_fit,24.8,advanced,True
15970,25,female,low,gain_muscle,21.5,beginner,True
15971,30,female,high,stay_fit,26.4,intermediate,True
15972,42,male,medium,lose_weight,24.1,beginner,False
15973,18,female,low,lose_weight,21.6,beginner,True
15974,23,male,medium,gain_muscle,23.9,intermediate,False
15975,24,female,medium,lose_weight,24.7,beginner,True
15976,38,female,high,stay_fit,26.7,intermediate,True
15977,21,male,medium,gain_muscle,27.7,intermediate,False
15978,21,female,medium,stay_fit,26.8,intermediate,False
15979,17,male,low,gain_muscle,25.6,beginner,False
15980,23,male,medium,gain_muscle,26.2,beginner,True
15981,22,female,low,gain_muscle,23.2,intermediate,True
15982,20,female,low,stay_fit,20.7,beginner,False
15983,19,female,medium,lose_weight,22.0,intermediate,False
15984,26,male,medium,gain_muscle,24.1,beginner,False
15985,42,male,high,gain_muscle,23.4,beginner,False
15986,17,male,medium,gain_muscle,23.3,beginner,True
15987,18,female,medium,gain_muscle,24.8,beginner,True
15988,22,male,high,lose_weight,27.0,intermediate,True
15989,17,female,high,lose_weight,24.8,beginner,True
15990,20,male,medium,stay_fit,22.5,advanced,True
15991,34,male,medium,stay_fit,20.4,beginner,False
15992,20,male,high,gain_muscle,23.5,advanced,True
15993,25,female,medium,stay_fit,17.9,beginner,False
15994,18,male,medium,gain_muscle,27.3,beginner,True
15995,31,female,low,stay_fit,24.3,beginner,False
15996,33,male,medium,gain_muscle,29.3,beginner,False
15997,25,male,low,lose_weight,28.0,intermediate,True
15998,24,female,low,stay_fit,25.7,intermediate,True
15999,16,female,high,stay_fit,22.5,intermediate,True
16000,41,female,medium,lose_weight,22.9,advanced,False
16001,39,male,medium,stay_fit,28.7,advanced,True
16002,19,male,medium,lose_weight,25.4,beginner,False
16003,27,male,low,stay_fit,20.1,intermediate,True
